"";"date";"gesamt"
"4268";2021-08-13;1834
"4269";2021-08-14;1191
"4270";2021-08-15;1000
"4271";2021-08-16;856
"4272";2021-08-17;1976
"4273";2021-08-18;1906
"4274";2021-08-19;2012
"4275";2021-08-20;1868
"4276";2021-08-21;1336
"4277";2021-08-22;682
"4278";2021-08-23;1432
"4279";2021-08-24;1414
"4280";2021-08-25;2325
"4281";2021-08-26;1226
"4282";2021-08-27;951
"4283";2021-08-28;451
"4284";2021-08-29;440
"4285";2021-08-30;499
"4286";2021-08-31;1182
"4287";2021-09-01;2203
"4288";2021-09-02;2486
"4289";2021-09-03;2123
"4290";2021-09-04;1525
"4291";2021-09-05;1557
"4292";2021-09-06;2683
"4293";2021-09-07;2762
"4294";2021-09-08;2851
"4295";2021-09-09;2730
"4296";2021-09-10;2140
"4297";2021-09-11;1199
"4298";2021-09-12;1562
"4299";2021-09-13;2783
"4300";2021-09-14;3034
"4301";2021-09-15;2251
"4302";2021-09-16;1244
"4303";2021-09-17;2087
"4304";2021-09-18;1505
"4305";2021-09-19;1206
"4306";2021-09-20;2155
"4307";2021-09-21;2380
"4308";2021-09-22;2523
"4309";2021-09-23;2688
"4310";2021-09-24;2518
"4311";2021-09-25;1548
"4312";2021-09-26;1337
"4313";2021-09-27;2354
"4314";2021-09-28;2264
"4315";2021-09-29;2006
"4316";2021-09-30;2603
"4317";2021-10-01;2195
"4318";2021-10-02;1470
"4319";2021-10-03;1602
"4320";2021-10-04;2320
"4321";2021-10-05;1412
"4322";2021-10-06;1716
"4323";2021-10-07;1987
"4324";2021-10-08;1693
"4325";2021-10-09;1124
"4326";2021-10-10;1064
"4327";2021-10-11;2194
"4328";2021-10-12;1477
"4329";2021-10-13;1861
"4330";2021-10-14;1903
"4331";2021-10-15;1910
"4332";2021-10-16;1199
"4333";2021-10-17;1100
"4334";2021-10-18;2156
"4335";2021-10-19;2169
"4336";2021-10-20;2575
"4337";2021-10-21;1404
"4338";2021-10-22;1252
"4339";2021-10-23;1035
"4340";2021-10-24;1072
"4341";2021-10-25;2093
"4342";2021-10-26;2039
"4343";2021-10-27;2232
"4344";2021-10-28;2183
"4345";2021-10-29;1584
"4346";2021-10-30;852
"4347";2021-10-31;1026
"4348";2021-11-01;242
"4349";2021-11-02;1585
"4350";2021-11-03;1458
"4351";2021-11-04;1119
"4352";2021-11-05;1286
"4353";2021-11-06;757
"4354";2021-11-07;673
"4355";2021-11-08;1909
"4356";2021-11-09;2068
"4357";2021-11-10;1777
"4358";2021-11-11;1902
"4359";2021-11-12;1299
"4360";2021-11-13;472
"4361";2021-11-14;435
"4362";2021-11-15;1690
"4363";2021-11-16;1624
"4364";2021-11-17;1550
"4365";2021-11-18;1743
"4366";2021-11-19;1554
"4367";2021-11-20;697
"4368";2021-11-21;722
"4369";2021-11-22;1259
"4370";2021-11-23;1511
"4371";2021-11-24;1441
"4372";2021-11-25;1387
"4373";2021-11-26;914
"4374";2021-11-27;482
"4375";2021-11-28;280
"4376";2021-11-29;1034
"4377";2021-11-30;702
"4378";2021-12-01;1186
"4379";2021-12-02;1164
"4380";2021-12-03;924
"4381";2021-12-04;245
"4382";2021-12-05;376
"4383";2021-12-06;1158
"4384";2021-12-07;1006
"4385";2021-12-08;1036
"4386";2021-12-09;719
"4387";2021-12-10;781
"4388";2021-12-11;303
"4389";2021-12-12;411
"4390";2021-12-13;1155
"4391";2021-12-14;1274
"4392";2021-12-15;1347
"4393";2021-12-16;1268
"4394";2021-12-17;1222
"4395";2021-12-18;495
"4396";2021-12-19;508
"4397";2021-12-20;1206
"4398";2021-12-21;1131
"4399";2021-12-22;1021
"4400";2021-12-23;745
"4401";2021-12-24;168
"4402";2021-12-25;171
"4403";2021-12-26;123
"4404";2021-12-27;685
"4405";2021-12-28;419
"4406";2021-12-29;557
"4407";2021-12-30;578
"4408";2021-12-31;731
"4409";2022-01-01;682
"4410";2022-01-02;754
"4411";2022-01-03;929
"4412";2022-01-04;754
"4413";2022-01-05;605
"4414";2022-01-06;326
"4415";2022-01-07;613
"4416";2022-01-08;237
"4417";2022-01-09;319
"4418";2022-01-10;1227
"4419";2022-01-11;1257
"4420";2022-01-12;1236
"4421";2022-01-13;1328
"4422";2022-01-14;1195
"4423";2022-01-15;417
"4424";2022-01-16;573
"4425";2022-01-17;1164
"4426";2022-01-18;1295
"4427";2022-01-19;1467
"4428";2022-01-20;897
"4429";2022-01-21;631
"4430";2022-01-22;160
"4431";2022-01-23;284
"4432";2022-01-24;1243
"4433";2022-01-25;1289
"4434";2022-01-26;1345
"4435";2022-01-27;1279
"4436";2022-01-28;731
"4437";2022-01-29;470
"4438";2022-01-30;535
"4439";2022-01-31;828
"4440";2022-02-01;765
"4441";2022-02-02;896
"4442";2022-02-03;1218
"4443";2022-02-04;1168
"4444";2022-02-05;771
"4445";2022-02-06;306
"4446";2022-02-07;869
"4447";2022-02-08;1282
"4448";2022-02-09;1681
"4449";2022-02-10;1615
"4450";2022-02-11;782
"4451";2022-02-12;821
"4452";2022-02-13;984
"4453";2022-02-14;1604
"4454";2022-02-15;1137
"4455";2022-02-16;1179
"4456";2022-02-17;770
"4457";2022-02-18;1188
"4458";2022-02-19;625
"4459";2022-02-20;486
"4460";2022-02-21;889
"4461";2022-02-22;1188
"4462";2022-02-23;1605
"4463";2022-02-24;1592
"4464";2022-02-25;1091
"4465";2022-02-26;580
"4466";2022-02-27;549
"4467";2022-02-28;1137
"4468";2022-03-01;1166
"4469";2022-03-02;1190
"4470";2022-03-03;1347
"4471";2022-03-04;1074
"4472";2022-03-05;542
"4473";2022-03-06;604
"4474";2022-03-07;1282
"4475";2022-03-08;1534
"4476";2022-03-09;1670
"4477";2022-03-10;1814
"4478";2022-03-11;1425
"4479";2022-03-12;1149
"4480";2022-03-13;1268
"4481";2022-03-14;1928
"4482";2022-03-15;1478
"4483";2022-03-16;1622
"4484";2022-03-17;1749
"4485";2022-03-18;1560
"4486";2022-03-19;976
"4487";2022-03-20;1266
"4488";2022-03-21;1958
"4489";2022-03-22;2217
"4490";2022-03-23;2289
"4491";2022-03-24;2398
"4492";2022-03-25;2034
"4493";2022-03-26;1409
"4494";2022-03-27;1563
"4495";2022-03-28;2384
"4496";2022-03-29;2206
"4497";2022-03-30;1506
"4498";2022-03-31;1389
"4499";2022-04-01;641
"4500";2022-04-02;219
"4501";2022-04-03;271
"4502";2022-04-04;1441
"4503";2022-04-05;952
"4504";2022-04-06;1969
"4505";2022-04-07;1421
"4506";2022-04-08;735
"4507";2022-04-09;512
"4508";2022-04-10;462
"4509";2022-04-11;1746
"4510";2022-04-12;2144
"4511";2022-04-13;2189
"4512";2022-04-14;1776
"4513";2022-04-15;906
"4514";2022-04-16;658
"4515";2022-04-17;812
"4516";2022-04-18;960
"4517";2022-04-19;1670
"4518";2022-04-20;1997
"4519";2022-04-21;1984
"4520";2022-04-22;1669
"4521";2022-04-23;877
"4522";2022-04-24;590
"4523";2022-04-25;1628
"4524";2022-04-26;1377
"4525";2022-04-27;2129
"4526";2022-04-28;2687
"4527";2022-04-29;2193
"4528";2022-04-30;748
"4529";2022-05-01;624
"4530";2022-05-02;2368
"4531";2022-05-03;2326
"4532";2022-05-04;1917
"4533";2022-05-05;2086
"4534";2022-05-06;1077
"4535";2022-05-07;572
"4536";2022-05-08;970
"4537";2022-05-09;2769
"4538";2022-05-10;3233
"4539";2022-05-11;3419
"4540";2022-05-12;2976
"4541";2022-05-13;1383
"4542";2022-05-14;1715
"4543";2022-05-15;2004
"4544";2022-05-16;1950
"4545";2022-05-17;2998
"4546";2022-05-18;3328
"4547";2022-05-19;3188
"4548";2022-05-20;2585
"4549";2022-05-21;1530
"4550";2022-05-22;1748
"4551";2022-05-23;2127
"4552";2022-05-24;1193
"4553";2022-05-25;1581
"4554";2022-05-26;1656
"4555";2022-05-27;1801
"4556";2022-05-28;1379
"4557";2022-05-29;540
"4558";2022-05-30;2694
"4559";2022-05-31;2359
"4560";2022-06-01;2328
"4561";2022-06-02;2572
"4562";2022-06-03;1802
"4563";2022-06-04;1273
"4564";2022-06-05;687
"4565";2022-06-06;1382
"4566";2022-06-07;940
"4567";2022-06-08;2396
"4568";2022-06-09;1207
"4569";2022-06-10;1665
"4570";2022-06-11;1252
"4571";2022-06-12;1262
"4572";2022-06-13;1538
"4573";2022-06-14;2432
"4574";2022-06-15;2231
"4575";2022-06-16;1068
"4576";2022-06-17;1551
"4577";2022-06-18;1043
"4578";2022-06-19;894
"4579";2022-06-20;2519
"4580";2022-06-21;2978
"4581";2022-06-22;2034
"4582";2022-06-23;2814
"4583";2022-06-24;1453
"4584";2022-06-25;1513
"4585";2022-06-26;1297
"4586";2022-06-27;2543
"4587";2022-06-28;2456
"4588";2022-06-29;2207
"4589";2022-06-30;2845
"4590";2022-07-01;1191
"4591";2022-07-02;1395
"4592";2022-07-03;1260
"4593";2022-07-04;1824
"4594";2022-07-05;3125
"4595";2022-07-06;3133
"4596";2022-07-07;1760
"4597";2022-07-08;2026
"4598";2022-07-09;1245
"4599";2022-07-10;1169
"4600";2022-07-11;2702
"4601";2022-07-12;3010
"4602";2022-07-13;3058
"4603";2022-07-14;2781
"4604";2022-07-15;2281
"4605";2022-07-16;1342
"4606";2022-07-17;1316
"4607";2022-07-18;2901
"4608";2022-07-19;2913
"4609";2022-07-20;2679
"4610";2022-07-21;2367
"4611";2022-07-22;2268
"4612";2022-07-23;1119
"4613";2022-07-24;1291
"4614";2022-07-25;2598
"4615";2022-07-26;2010
"4616";2022-07-27;3093
"4617";2022-07-28;2979
"4618";2022-07-29;1873
"4619";2022-07-30;1227
"4620";2022-07-31;1408
"4621";2022-08-01;2412
"4622";2022-08-02;2970
"4623";2022-08-03;2767
"4624";2022-08-04;2515
"4625";2022-08-05;1851
"4626";2022-08-06;785
"4627";2022-08-07;1312
"4628";2022-08-08;2465
"4629";2022-08-09;2698
"4630";2022-08-10;2540
"4631";2022-08-11;2423
"4632";2022-08-12;1913
"4633";2022-08-13;1009
"4634";2022-08-14;1083
"4635";2022-08-15;1148
"4636";2022-08-16;2262
"4637";2022-08-17;2282
"4638";2022-08-18;1847
"4639";2022-08-19;682
"4640";2022-08-20;326
"4641";2022-08-21;1256
"4642";2022-08-22;2082
"4643";2022-08-23;2365
"4644";2022-08-24;2151
"4645";2022-08-25;2070
"4646";2022-08-26;1405
"4647";2022-08-27;678
"4648";2022-08-28;455
"4649";2022-08-29;2013
"4650";2022-08-30;2318
"4651";2022-08-31;1136
"4652";2022-09-01;2077
"4653";2022-09-02;1904
"4654";2022-09-03;817
"4655";2022-09-04;1342
"4656";2022-09-05;2474
"4657";2022-09-06;2649
"4658";2022-09-07;2432
"4659";2022-09-08;1674
"4660";2022-09-09;1606
"4661";2022-09-10;507
"4662";2022-09-11;629
"4663";2022-09-12;2752
"4664";2022-09-13;2940
"4665";2022-09-14;2088
"4666";2022-09-15;1627
"4667";2022-09-16;1274
"4668";2022-09-17;491
"4669";2022-09-18;416
"4670";2022-09-19;1929
"4671";2022-09-20;1966
"4672";2022-09-21;2455
"4673";2022-09-22;2313
"4674";2022-09-23;2105
"4675";2022-09-24;521
"4676";2022-09-25;658
"4677";2022-09-26;1645
"4678";2022-09-27;1474
"4679";2022-09-28;966
"4680";2022-09-29;1309
"4681";2022-09-30;1420
"4682";2022-10-01;414
"4683";2022-10-02;293
"4684";2022-10-03;1082
"4685";2022-10-04;2120
"4686";2022-10-05;2418
"4687";2022-10-06;2341
"4688";2022-10-07;1797
"4689";2022-10-08;721
"4690";2022-10-09;874
"4691";2022-10-10;2264
"4692";2022-10-11;2285
"4693";2022-10-12;2318
"4694";2022-10-13;2115
"4695";2022-10-14;1661
"4696";2022-10-15;752
"4697";2022-10-16;1340
"4698";2022-10-17;2767
"4699";2022-10-18;2707
"4700";2022-10-19;2418
"4701";2022-10-20;2453
"4702";2022-10-21;1613
"4703";2022-10-22;1048
"4704";2022-10-23;1332
"4705";2022-10-24;1408
"4706";2022-10-25;2737
"4707";2022-10-26;2275
"4708";2022-10-27;2700
"4709";2022-10-28;2233
"4710";2022-10-29;1178
"4711";2022-10-30;1301
"4712";2022-10-31;1591
"4713";2022-11-01;879
"4714";2022-11-02;2072
"4715";2022-11-03;2056
"4716";2022-11-04;818
"4717";2022-11-05;449
"4718";2022-11-06;840
"4719";2022-11-07;2445
"4720";2022-11-08;2527
"4721";2022-11-09;2354
"4722";2022-11-10;2201
"4723";2022-11-11;1826
"4724";2022-11-12;783
"4725";2022-11-13;820
"4726";2022-11-14;2281
"4727";2022-11-15;2449
"4728";2022-11-16;1475
"4729";2022-11-17;1606
"4730";2022-11-18;1015
"4731";2022-11-19;582
"4732";2022-11-20;512
"4733";2022-11-21;1726
"4734";2022-11-22;1291
"4735";2022-11-23;2000
"4736";2022-11-24;1707
"4737";2022-11-25;1262
"4738";2022-11-26;537
"4739";2022-11-27;625
"4740";2022-11-28;1640
"4741";2022-11-29;1260
"4742";2022-11-30;1671
"4743";2022-12-01;1662
"4744";2022-12-02;1125
"4745";2022-12-03;515
"4746";2022-12-04;378
"4747";2022-12-05;1274
"4748";2022-12-06;1639
"4749";2022-12-07;1629
"4750";2022-12-08;1535
"4751";2022-12-09;1011
"4752";2022-12-10;303
"4753";2022-12-11;133
"4754";2022-12-12;770
"4755";2022-12-13;722
"4756";2022-12-14;427
"4757";2022-12-15;344
"4758";2022-12-16;56
"4759";2022-12-17;9
"4760";2022-12-18;14
"4761";2022-12-19;182
"4762";2022-12-20;354
"4763";2022-12-21;553
"4764";2022-12-22;745
"4765";2022-12-23;440
"4766";2022-12-24;204
"4767";2022-12-25;365
"4768";2022-12-26;191
"4769";2022-12-27;600
"4770";2022-12-28;678
"4771";2022-12-29;696
"4772";2022-12-30;623
"4773";2022-12-31;525
