"";"date";"gesamt"
"4100";2022-10-04;4533
"4101";2022-10-05;4881
"4102";2022-10-06;4674
"4103";2022-10-07;4505
"4104";2022-10-08;2695
"4105";2022-10-09;2282
"4106";2022-10-10;4440
"4107";2022-10-11;4388
"4108";2022-10-12;4400
"4109";2022-10-13;4560
"4110";2022-10-14;4026
"4111";2022-10-15;2710
"4112";2022-10-16;3190
"4113";2022-10-17;5368
"4114";2022-10-18;5087
"4115";2022-10-19;4691
"4116";2022-10-20;4849
"4117";2022-10-21;3974
"4118";2022-10-22;3146
"4119";2022-10-23;2870
"4120";2022-10-24;2939
"4121";2022-10-25;4931
"4122";2022-10-26;4510
"4123";2022-10-27;5256
"4124";2022-10-28;4754
"4125";2022-10-29;3719
"4126";2022-10-30;2862
"4127";2022-10-31;3647
"4128";2022-11-01;2094
"4129";2022-11-02;4133
"4130";2022-11-03;4206
"4131";2022-11-04;2213
"4132";2022-11-05;2027
"4133";2022-11-06;2126
"4134";2022-11-07;4695
"4135";2022-11-08;4866
"4136";2022-11-09;4642
"4137";2022-11-10;4418
"4138";2022-11-11;4305
"4139";2022-11-12;2888
"4140";2022-11-13;1980
"4141";2022-11-14;4386
"4142";2022-11-15;4669
"4143";2022-11-16;3100
"4144";2022-11-17;3750
"4145";2022-11-18;2636
"4146";2022-11-19;2453
"4147";2022-11-20;1491
"4148";2022-11-21;3642
"4149";2022-11-22;2792
"4150";2022-11-23;3884
"4151";2022-11-24;3396
"4152";2022-11-25;2907
"4153";2022-11-26;2253
"4154";2022-11-27;1670
"4155";2022-11-28;3423
"4156";2022-11-29;2681
"4157";2022-11-30;3567
"4158";2022-12-01;3578
"4159";2022-12-02;2836
"4160";2022-12-03;2042
"4161";2022-12-04;1385
"4162";2022-12-05;3120
"4163";2022-12-06;3387
"4164";2022-12-07;3479
"4165";2022-12-08;3443
"4166";2022-12-09;2769
"4167";2022-12-10;1305
"4168";2022-12-11;506
"4169";2022-12-12;1635
"4170";2022-12-13;1572
"4171";2022-12-14;1007
"4172";2022-12-15;827
"4173";2022-12-16;575
"4174";2022-12-17;279
"4175";2022-12-18;172
"4176";2022-12-19;852
"4177";2022-12-20;1308
"4178";2022-12-21;1678
"4179";2022-12-22;2143
"4180";2022-12-23;1722
"4181";2022-12-24;964
"4182";2022-12-25;658
"4183";2022-12-26;525
"4184";2022-12-27;1561
"4185";2022-12-28;1667
"4186";2022-12-29;1904
"4187";2022-12-30;1813
"4188";2022-12-31;1567
